rainfall,temperature,humidity,soil_N,soil_P,soil_K,crop_yield
57.56237562,17.0527,32.59433762,44.8179,51.4142,55.9441,144.9571
152.2984497,15.8989,60.03580357,63.7607,63.7263,19.9804,180.2222
134.2524757,25.2886,75.48898718,53.9287,12.4494,56.436,183.9728
110.9270914,19.8897,62.0276852,21.4078,57.604,49.4265,151.2426
201.6846778,30.4608,43.75550338,85.823,68.5826,32.6689,207.0149
71.79803763,36.7771,71.9844657,49.1371,10.1881,71.3591,120.8982
118.0300793,23.627,52.69492305,69.3003,35.9753,30.8744,168.5584
161.1390328,21.1657,59.91290712,67.5808,15.0315,26.7658,180.9366
130.5283914,28.1174,59.11871238,62.1945,42.7358,31.5774,178.643
136.2319618,32.7714,72.62962158,43.0501,17.8051,44.7103,157.5036
103.9004929,28.9339,84.26211043,42.5915,45.9369,21.0514,150.2967
104.0491252,21.2527,52.80876144,66.0137,10.4567,12.508,159.4781
163.3403321,31.568,55.42797179,98.0541,65.7011,32.9319,208.6703
184.541955,22.7659,64.66714753,40.0815,48.9055,50.1342,192.3399
125.1909531,34.752,60.3428486,38.5941,28.2944,64.5829,167.1036
160.8246937,30.9843,62.22569496,31.5072,19.7417,46.4673,173.0138
87.39586441,26.8961,59.34596486,65.4619,78.0554,24.6648,163.3244
174.4484116,14.2773,46.6667744,94.4064,13.1853,28.805,173.7365
126.4426575,37.2339,39.47550844,88.4152,43.9134,42.1128,162.7395
162.5127911,33.0563,26.8273033,63.3488,76.5443,30.2367,193.277
169.8914616,28.4701,64.88148414,39.695,68.0395,68.0051,187.0488
130.9398933,21.2087,69.65346648,88.9687,22.6011,49.3011,183.0573
102.9009756,27.7484,73.47960862,63.2801,13.9744,33.0757,164.8208
137.1157058,37.7807,60.12296728,21.7442,57.1782,78.1884,149.8919
50.17860354,29.2769,76.36947809,46.626,42.4587,50.9504,149.3633
82.98790668,25.2077,20.66217079,28.0097,70.1413,46.905,158.5121
125.6761797,27.3898,71.39682322,83.0159,53.5543,79.0502,193.8438
164.9008095,19.0722,70.09487365,96.3536,73.1678,75.9631,196.5279
106.5282647,20.7016,81.28123869,30.9063,69.416,51.6401,158.2515
95.96761046,35.6054,63.92840273,54.7781,11.061,69.5829,133.8303
94.36306746,27.5211,57.30679663,93.825,61.7746,20.4217,166.0689
43.49501471,27.9857,76.24830036,81.2854,57.4602,72.5712,153.2322
118.8721665,21.7891,52.56940946,56.7866,40.7564,29.6935,188.8281
175.2929371,20.2806,28.19156443,24.4618,55.423,15.7236,181.3621
122.0469727,18.1082,42.78834719,40.477,58.3661,27.0439,163.9302
90.87072108,35.1248,58.43121534,60.9054,79.5009,12.0813,148.8996
183.9824822,25.5264,60.44886037,42.6103,48.9077,70.0111,208.6118
97.28148816,28.6705,57.3804977,29.7858,27.3576,38.3454,156.4021
106.7837011,20.1435,40.16403149,55.73,71.8258,58.1804,186.7911
127.413518,13.337,68.29911701,93.1989,13.5203,64.5108,166.3889
73.56137335,32.3598,73.07899594,26.6985,79.0803,11.7671,140.3146
123.0495954,25.7906,57.61297262,29.8189,59.1281,40.2195,165.8598
144.6530524,36.8403,41.0544309,56.5122,58.1299,59.4992,182.1994
153.6520086,23.5609,69.23808422,36.2862,47.7416,79.5772,186.6658
133.9352477,34.4563,65.01347073,49.9169,74.4255,72.8587,185.8115
168.8851762,23.721,48.37914617,29.8202,44.1492,66.4707,184.6788
85.81608561,23.7678,59.80679981,50.4132,20.7245,24.4792,151.2293
118.5645038,26.1567,79.27601715,77.1957,58.9897,12.8517,180.514
151.5132162,26.0871,46.38221468,28.1588,16.8871,50.0434,156.1511
138.3777688,32.1069,34.60470789,57.4373,28.0631,67.1778,170.0587
116.0862031,22.344,64.23271326,49.6898,68.1709,74.6299,178.0532
96.53661761,17.8488,59.14084014,70.1813,44.6327,36.334,165.7056
128.3121648,24.5973,42.05548992,87.1553,14.9527,16.6098,162.5236
71.92103367,29.8754,63.64780352,84.4027,78.6604,62.3353,170.9614
127.6168968,23.9595,77.85377112,24.9128,74.1996,73.5178,179.061
140.5988137,32.2335,56.83380854,62.324,16.3323,68.093,176.9073
150.9490108,32.6749,75.64695457,82.8867,65.1271,10.8455,171.3534
148.5373927,18.0729,47.42779605,22.9581,43.1904,67.2616,162.2983
54.76572806,18.8841,62.14341681,65.9316,44.6824,64.1649,142.9666
97.88197673,29.6021,56.63254575,96.5255,12.0526,77.7232,159.4296
87.78651763,23.2624,79.71059987,45.9525,32.1529,46.4557,164.9209
197.2647414,36.8798,82.61085635,37.0751,31.8495,48.6247,157.4545
97.15029518,41.3211,62.84734971,92.0632,38.9651,53.4844,126.2188
82.66860399,34.9418,54.28521655,25.0053,38.42,36.1289,149.7547
134.4014637,40.4755,74.9770055,80.1374,55.9588,75.3443,157.0062
62.46823271,23.4257,49.57365083,63.3232,52.1949,12.1668,148.3024
101.0850353,18.102,66.17169971,59.4117,22.3434,31.2366,152.715
96.85435607,32.2554,79.66720442,48.8932,14.5837,75.5549,156.4986
82.20533354,25.3348,68.55606468,43.2545,18.211,29.6744,154.999
141.304798,37.9314,60.76567944,31.4304,24.3803,59.0636,144.182
169.6420126,30.6221,27.51122192,29.7627,56.158,43.4589,180.0423
159.5773018,25.4436,43.99549916,52.411,52.5901,78.2812,205.6867
96.44566209,26.632,44.29390556,53.0624,33.7311,46.3207,157.8575
102.6884753,26.0114,91.44686581,48.5831,25.6073,31.3584,169.0843
125.1948503,21.6623,61.49940988,47.1685,75.7659,36.5894,176.0474
77.08374038,20.916,66.7750619,75.7315,20.3894,10.1818,133.1264
85.72855951,33.0986,63.91371687,22.0147,67.3377,68.6144,160.7457
110.1157782,25.6065,76.36550069,86.3284,38.3363,14.5076,161.2201
148.1558894,31.3977,71.10012137,28.7325,62.2605,13.1816,168.2998
82.25075718,16.9748,60.46697485,39.9355,77.9425,47.7686,151.9879
131.3032926,28.7048,81.88315575,95.9595,70.1004,38.8472,199.1667
141.2026781,40.1955,59.03423408,52.3701,64.8805,64.5923,167.8356
149.4183724,32.8262,64.00755692,20.5685,21.5941,11.487,164.1232
130.976412,39.9062,35.68305515,62.4888,70.3925,56.9974,155.7208
141.6562753,14.825,47.3560039,42.0545,26.2268,58.7715,166.8586
177.9337205,27.3488,75.91311746,39.8439,35.3441,19.2066,187.4254
165.3825031,18.2505,60.30908909,89.1046,25.5621,74.9095,199.7668
143.4435815,24.8515,83.0931357,99.3155,42.7202,53.1045,184.606
191.6770623,29.73,67.64592691,59.0188,70.9776,33.1161,201.0346
122.878564,27.3437,62.75395468,82.4507,12.5074,55.8642,174.5902
95.58740298,34.3928,100,57.8372,16.5375,29.321,121.0284
111.4966878,29.4205,76.67854377,44.4664,78.7231,63.1104,167.0506
158.364827,27.9834,80.34216806,27.2994,57.517,39.8963,179.4577
169.2441999,21.4402,42.27671901,80.9188,43.7822,43.4217,210.7156
95.53559822,23.4643,61.1476479,99.4347,25.8383,17.1895,155.0609
193.9905766,17.5449,65.38933495,56.8419,66.003,68.4627,217.2867
103.0001752,24.3598,41.71361519,76.3712,38.6493,29.9195,161.5754
95.76212067,23.6645,48.0831102,89.36,39.7529,70.6241,186.8648
90.13181771,30.4093,78.23989018,54.9351,58.0735,53.3864,176.723
112.9332008,22.1183,43.53218284,44.2734,43.0923,45.5895,188.5739
138.7881122,37.6551,69.89419774,67.6538,76.9621,30.4196,169.0955
99.91267758,34.2554,72.14079668,37.7451,70.1914,66.0015,150.4075
71.61232509,24.1936,59.82333039,95.715,54.6973,70.4801,177.2225
111.2588319,35.5734,54.73111881,77.0554,14.7722,79.7983,162.8876
109.8986523,27.8592,39.73458366,93.7309,48.1931,48.8402,177.7467
170.4390569,28.417,61.89929005,23.5642,22.4895,25.328,169.2043
115.0609973,32.2512,79.17903861,32.6534,28.7705,28.0303,149.9615
86.48092106,31.0276,59.02481497,47.204,33.0382,22.388,141.1125
107.6312492,22.7833,56.02444646,62.6573,47.4167,66.4232,168.1077
158.4259319,37.7953,48.83502491,91.7284,23.0569,13.9339,147.8744
103.3000684,31.4525,53.90471295,45.6301,13.3748,70.3187,153.0132
89.85880742,26.7029,66.73629455,45.284,38.3145,71.9479,156.3903
95.36907309,29.6837,53.49522972,65.1031,62.1005,31.385,159.1286
170.6294451,33.4105,82.54523425,41.395,10.0964,51.4432,154.4709
28.73315278,27.6137,74.15466497,89.952,33.8695,37.271,148.3409
110.641712,20.3685,76.24214812,47.9019,62.1114,10.2715,180.8349
120.6478789,14.4689,57.51167777,93.4711,41.3075,20.4261,161.7127
63.13950758,23.2871,71.6543145,20.9946,38.018,36.1319,150.1405
113.1724138,27.5695,37.40478914,85.4324,64.3367,24.7826,174.5558
109.7431793,26.9447,77.79564715,83.4669,33.4957,64.9102,175.3555
115.0500558,25.0808,65.19448444,82.7759,55.3403,69.6768,191.8179
82.9121345,22.1629,79.28562263,88.8875,66.4123,18.5619,162.7245
116.5359369,27.0205,74.52519842,67.2287,51.889,46.7978,171.2444
37.32637267,30.2757,47.73598232,67.8248,26.6871,26.2906,148.4056
103.454335,28.0706,80.26837082,91.9174,26.3081,65.3999,171.7525
98.32685513,27.4093,75.85769722,59.4892,22.4874,24.8914,157.5555
215.6292048,27.0207,81.10678641,98.3097,50.3879,16.0771,208.7881
128.4046045,25.4396,32.4873812,42.1147,76.8395,71.3311,179.2207
78.50579958,24.6637,80.44957559,95.361,61.14,70.1125,178.4366
129.6577324,21.4382,74.0856091,61.2032,14.9657,71.5006,179.3598
117.0954127,23.8541,60.68460728,42.1707,29.7785,47.1683,165.6873
130.6670416,13.2263,74.9972737,86.1185,21.7343,39.747,159.9427
190.993331,9.4802,55.80509954,90.5701,14.8022,34.0582,151.3925
91.8817326,22.734,68.47037082,24.8333,18.2791,27.0276,147.1197
155.286595,29.9613,51.26814879,91.0646,25.5086,18.2341,173.7382
148.7108114,30.6469,42.09125445,57.3732,64.4824,16.0831,163.8154
79.65942802,37.0063,75.31118744,35.8975,39.6532,67.105,131.6175
55.73272782,18.4815,25.00065001,37.8739,17.1101,66.8144,137.0855
38.5932317,34.0835,73.95000816,45.7412,47.6579,79.555,139.7928
130.8160342,32.978,50.6536851,69.3265,27.761,61.9382,163.6665
101.3887519,42.3899,86.91201084,71.2817,56.1984,73.3479,129.2232
123.6457087,25.1683,45.06638711,51.8054,59.7971,66.7464,172.4687
140.6415627,31.7561,43.33956847,70.35,13.2474,72.9537,193.3535
127.4379905,13.8792,32.17995274,81.7319,22.9326,52.8921,167.8261
124.5795688,23.4901,70.92348859,91.5559,35.6353,75.8114,187.1225
155.0110193,26.9782,38.41260752,80.8358,74.8687,34.3974,213.1742
93.8548579,27.9073,46.92717345,57.8711,56.428,63.43,159.7521
94.45690147,33.3947,59.7335977,24.7498,32.5111,63.4501,140.3589
65.80148088,16.6344,78.68398548,82.0496,53.668,74.5386,148.7015
59.68265384,36.0936,56.23615588,83.3435,39.2641,53.9387,141.8487
115.3664521,14.048,53.7405797,98.7602,63.4906,56.6274,169.1376
151.8260526,31.7007,85.4430142,28.5248,15.6996,17.7117,134.6055
121.8343748,22.9591,33.76801463,22.1393,31.2022,79.8891,165.3241
130.0991545,20.0519,70.77278083,88.5059,55.9867,70.1315,189.5169
173.6258293,15.2157,46.80840112,74.876,40.6747,18.4457,161.5818
74.2575784,22.3892,49.69977373,25.875,58.7619,27.7687,151.668
85.87901676,25.8172,57.5362272,83.7247,16.6877,29.1182,171.7327
112.4613204,38.1578,59.66127807,44.0205,65.812,76.5697,150.6154
81.72710669,26.9607,52.35738591,89.7675,26.9509,77.9521,161.5388
111.2341101,29.3472,56.79502816,83.9638,77.9564,70.72,200.9209
33.45939576,20.3723,70.79837374,26.4085,60.3465,63.1999,130.9603
78.25376771,29.8824,54.10881812,52.4604,45.2509,16.775,140.2935
107.5181196,15.5667,85.39933952,47.2139,23.0878,29.2904,147.0786
42.15458135,22.6516,52.36711314,31.866,46.4558,44.6256,146.9058
64.90600618,32.2215,57.32889013,47.3865,47.3852,58.4522,141.5085
149.2333679,28.2542,55.25266823,30.0212,49.5755,12.4966,174.9483
188.6298114,29.5392,54.53011762,76.2138,71.0377,41.2111,198.049
141.3837604,30.8735,43.91456942,60.7827,73.5062,34.0007,176.8947
75.72086799,19.9804,67.84107394,84.0689,36.4526,36.4477,148.8089
49.19688125,22.4603,69.20119079,33.075,72.5183,46.5982,155.8551
82.07313341,27.2815,62.07409577,29.4304,25.384,44.0728,145.9734
106.4069039,25.5827,91.18874698,46.5454,57.3622,73.8752,196.012
96.09598569,29.9803,79.07219113,35.315,52.5078,77.0383,154.8806
123.8115173,19.9746,68.96405905,78.2547,67.0528,28.4199,180.397
162.6464283,35.856,47.35820053,22.199,27.0832,51.3249,148.6704
112.1264867,23.7658,56.21823369,35.9968,23.95,56.5938,167.2504
97.25172012,22.4782,67.17135621,96.9791,23.23,62.8314,165.178
75.00069794,34.3074,62.36023232,27.1666,15.2645,16.2019,119.6874
123.4661873,24.5846,24.06769534,99.81,50.0788,41.2706,192.8507
112.8729968,23.6251,44.51007355,28.6776,13.8884,17.788,131.8732
113.3886379,25.9645,73.31631132,54.714,15.5181,37.4355,160.8709
115.9594785,23.6156,67.37079069,39.0248,38.7235,64.3785,171.3889
138.7990285,21.8046,62.16097535,26.0265,44.8478,44.1895,177.5223
91.15172664,29.7909,80.13366938,41.7038,78.2891,73.7331,150.3772
20,19.2823,82.60644992,50.5385,61.8073,67.1305,128.0942
148.9961898,30.6887,57.23953068,31.1417,16.7447,33.8023,161.8306
95.75551126,25.1698,69.70047244,38.0401,42.6457,27.6536,152.0409
157.0485869,24.3138,66.83257022,75.1266,17.939,63.4593,193.606
116.7964104,30.0517,61.44789902,44.3557,65.5039,54.1931,173.0423
68.00384207,19.2254,72.41165477,20.8738,32.0999,62.3174,151.7737
85.97332251,33.476,54.10023514,30.5944,11.3482,41.2873,119.5092
106.0957612,28.5732,45.09318409,28.4289,52.7741,12.1361,151.3809
109.2951434,22.3627,72.32998199,81.0563,53.3105,28.0891,188.4075
151.8726345,25.9041,58.60452896,37.1112,67.1257,57.5618,191.7341
128.3193574,32.3831,41.29111504,58.5323,32.9162,40.8104,166.5978
82.48258657,28.745,31.92501915,30.5443,31.1846,63.1679,152.626
62.15069913,34.251,52.08966377,20.0081,52.5597,76.0217,129.6635
108.6427727,34.0502,94.39436195,66.6081,35.4462,49.7841,148.0406
113.9527248,29.2225,55.81551541,20.178,11.7909,69.7633,158.5171
127.6480646,25.0742,57.96557333,85.443,57.6774,37.2981,193.4901
98.12509299,29.3623,28.22736335,41.9948,78.1748,60.4598,166.9542
161.9429214,26.4263,54.72052883,85.8096,48.6225,71.9959,205.4625
163.221633,36.9201,85.98200978,87.6038,68.5519,51.5136,177.3958
94.31886086,21.9177,100,85.7256,42.0748,79.515,178.5288
168.8913518,19.2977,51.30880343,98.133,56.1224,41.2771,218.3928
180.5850453,25.8904,54.35815216,39.1799,55.8536,68.1795,202.1096
67.10224603,29.6001,72.33150255,49.5474,74.306,50.2024,156.1232
177.1216957,18.6472,90.25887787,34.9357,19.6791,42.2708,169.1377
89.09887516,21.4923,76.23927554,95.0209,60.6362,43.7656,170.7801
116.8301304,17.746,45.6732772,21.9535,47.2218,42.3344,141.5917
139.4464732,20.4009,56.68055982,86.6661,36.1698,57.8469,194.3825
110.8378927,22.3684,59.32116299,90.841,21.8354,35.5431,177.4118
149.3556594,31.8742,46.97169727,72.4035,64.207,49.6999,168.9528
89.90332658,15.2387,74.29365678,51.1739,69.4937,53.9666,151.436
119.9260893,33.2789,70.1554115,30.1386,54.9662,34.3608,159.1081
119.1920339,28.5526,47.62999324,36.158,24.0043,23.8023,153.8582
127.8950032,29.362,52.23998961,72.5542,32.3962,19.7339,154.8375
122.3006718,21.1437,63.2161752,23.2971,12.6429,20.4781,150.9053
155.61449,40.6647,57.84127744,51.6208,23.8512,19.1797,144.8764
154.8339429,20.987,75.93973196,36.2883,30.2811,62.7794,187.8853
59.95542146,17.3251,53.33634299,32.9009,17.7398,25.0343,113.1366
127.6634414,18.9965,50.68445062,49.2888,41.878,73.7539,182.9895
147.6150779,35.601,68.47094141,45.5405,37.4113,34.8054,166.3213
88.55775302,18.2853,49.89973832,41.9699,64.7681,33.8329,153.4014
149.0443089,16.9267,69.59830261,20.0643,35.1436,76.265,180.9848
117.4806672,32.6289,58.0751322,36.1242,78.1627,43.0044,169.2441
154.1916528,36.7041,63.04348149,93.965,48.0784,42.7457,172.3604
133.6289991,36.1303,68.95282547,83.6974,13.7565,78.5176,167.0056
124.1644067,35.6146,52.19225702,99.1547,51.3692,71.5108,173.0964
130.7764565,23.6408,51.87785718,34.2506,40.5439,35.048,165.7874
85.4875999,28.6048,63.9885573,46.8064,77.0157,74.2032,162.0667
88.94496376,37.8273,56.21039117,84.9199,30.912,48.486,141.9897
168.8843481,23.4112,49.44694204,34.7928,78.7565,77.8537,206.8779
180.4943198,27.6451,74.61547461,62.2284,59.2577,30.2547,193.7605
57.6632711,23.3837,90.7468922,77.9365,22.3663,63.752,156.3389
132.0257713,31.3153,66.68082104,66.5667,79.7793,25.0754,180.871
123.3231906,23.5443,44.70508711,59.7749,32.6189,43.8909,172.5001
51.9230509,23.3963,66.1394204,58.9053,21.9776,74.3394,143.0267
20,20.0253,59.67375694,71.3157,60.1594,60.8614,134.8231
126.1881863,29.3872,63.0927795,72.0792,57.5203,55.3363,178.4864
99.34658606,24.8662,45.74612349,56.5015,23.5598,76.2964,179.4321
118.2628171,15.5378,66.67167178,63.2786,20.6171,56.0108,146.6755
137.1873249,26.9525,69.74943215,99.0636,53.3045,66.4202,184.9556
55.87470112,19.1518,61.12689302,60.114,28.8911,53.438,145.9604
63.92905613,28.0514,69.93834222,88.6587,49.492,26.3342,152.754
74.69410471,25.4561,58.88258226,76.3337,66.9066,73.5387,169.2639
138.7381371,26.9955,51.31922422,33.387,62.3835,39.3595,164.6794
90.58183341,23.562,63.26042653,47.0378,64.6978,20.556,165.4824
94.10153982,30.3257,58.01391607,39.7544,62.5619,23.9376,155.6007
105.6988255,32.0595,74.02146772,87.1622,39.857,40.0036,175.8589
124.4199326,10.2566,42.90913726,34.6285,13.8363,57.5082,117.0632
86.63332018,30.5631,74.57592667,27.9801,36.6121,42.436,147.6349
80.6880693,28.0407,50.3542367,69.5053,28.4019,62.0737,158.0111
66.37968359,30.2171,41.83421604,73.594,22.0895,37.9908,156.4184
95.57674956,26.3666,57.3576619,62.3467,50.4869,53.2514,159.9927
132.8859655,19.8845,70.58402627,31.4562,63.3124,12.446,163.2789
181.1134221,30.1785,83.14475227,66.735,55.6759,65.3215,188.0936
100.8325453,33.1386,45.81848864,56.2645,39.3926,78.7415,164.9644
165.6740386,25.1233,71.58682238,81.2576,55.8318,12.7755,196.7226
64.46221806,22.5035,73.93080912,90.6095,62.3316,74.7275,176.6792
20,17.5837,66.80132128,94.4251,79.9712,27.6052,130.3641
159.594562,24.0968,79.8393165,84.0303,64.7851,14.9803,196.5498
35.18049498,40.8484,70.50487979,72.987,31.1313,62.4892,110.7954
136.8120647,29.4656,47.61213662,71.3286,25.7385,47.9752,181.3457
163.602669,19.4838,98.09396414,55.7496,58.7645,75.578,179.5009
192.9900322,25.706,58.82002043,95.1554,47.3272,28.7782,213.5179
137.4875124,38.0005,46.25697617,87.6597,11.5189,69.216,153.3696
159.9230607,31.688,57.0244851,34.522,75.8099,52.9737,193.3502
100.7423448,33.8235,63.90196482,48.5533,49.6989,46.0633,150.8327
128.2510194,29.5582,65.41012787,57.4422,41.6987,77.1588,179.5707
110.5630549,25.9674,54.87969671,38.3494,29.6931,46.5108,152.8985
20,18.5698,53.25824757,98.0139,27.8282,61.8854,129.4329
108.0250884,41.1145,65.94505177,53.9407,48.9372,49.3313,143.1284
69.03291517,25.44,77.62406623,88.3856,43.6057,41.1224,163.8592
123.6847115,28.9547,73.90984937,97.1067,63.3993,15.0166,172.3663
133.066952,39.4871,53.13022264,24.3017,66.6104,22.713,130.6751
139.6253917,14.2909,75.84974857,34.5279,28.614,68.1547,150.1605
122.5836702,25.1521,55.80798273,73.6469,26.2295,62.9637,177.2208
91.88682501,22.2844,68.65329539,82.0982,48.559,52.7493,172.2452
169.6111188,22.9108,81.99461478,34.3966,58.5824,35.4205,170.3164
70.80600715,20.5535,43.20390216,98.2493,34.5733,60.031,154.8656
91.61135754,32.3187,89.07450728,58.7207,13.5477,79.0323,149.2773
66.03454833,26.4719,70.07786768,97.9028,28.6743,77.8189,167.2368
112.5202232,23.4502,57.01232868,85.3233,31.438,10.0207,165.0241
155.8080454,31.1426,59.72188872,54.6856,10.7051,21.6547,163.4832
50.13785083,28.5608,89.58166675,75.9203,78.4524,12.5106,134.9785
155.9729598,34.2362,69.38876507,98.0725,31.1896,63.5385,194.794
61.25501316,35.4781,65.17507585,63.4826,56.8131,14.9972,110.888
34.65781114,21.5078,50.69144455,84.658,33.269,10.1142,138.6583
143.7600077,31.3646,42.24046364,34.4901,64.2756,55.3524,194.5718
200.4783921,23.7326,85.76808811,28.1715,59.9894,47.7411,177.1821
160.5834814,23.7644,63.78850115,96.6777,23.9657,17.5765,174.3288
104.7687121,32.4519,60.82447598,21.8914,67.03,45.5626,153.7498
88.14164841,28.2137,41.19795432,54.3274,11.8855,32.6723,139.572
135.9953847,35.979,79.8359261,34.7657,57.275,74.0184,169.9188
129.4328274,32.19,68.01018733,56.6661,12.2881,48.9157,175.4162
230.7618362,29.7273,68.79720895,42.3511,14.7055,65.2529,208.3432
121.2268097,21.1663,67.90789232,83.8098,60.7565,58.5507,182.8405
67.33785211,23.6545,56.80600286,45.084,32.4147,45.4391,145.5288
108.4622111,31.0018,55.02423133,20.7801,69.2246,17.6819,136.2385
121.0782642,25.2115,67.71622759,39.8801,68.1745,47.5514,185.0258
159.3707424,26.3635,51.94369351,81.2338,43.241,33.2301,193.5951
81.43407524,35.2877,49.13513443,32.3772,32.2957,69.5419,141.3787
142.1815436,30.0024,38.37255814,23.8995,35.4459,56.5614,163.7747
30.80412505,32.5656,54.6877112,64.3521,26.9687,55.9023,121.4956
100.4987798,18.2127,85.36872301,89.0947,47.7181,40.364,169.7633
55.62594152,20.8116,62.8683619,80.7679,54.4559,49.0093,150.0948
128.0727795,14.1869,44.87397226,36.0044,21.3489,61.6288,151.0785
37.9219234,33.2418,50.23350473,20.9454,25.5874,35.0898,104.051
164.8009735,30.3994,50.809065,51.0242,28.3735,35.4646,185.3761
128.0935486,17.3203,84.29472422,24.5165,10.689,29.0831,147.5269
138.1886279,29.256,42.6522513,26.7269,51.7398,72.0832,165.1486
79.19868057,31.3799,61.66308172,60.8497,39.7317,44.0234,160.5689
130.6444862,29.1285,47.347565,57.0113,72.4978,76.6972,200.7853
169.6005645,28.7422,65.65110529,69.0572,15.1337,25.576,172.0466
125.2526147,21.1942,86.26678162,40.3972,56.86,79.5536,175.4496
170.7476796,33.0701,51.15515869,70.2869,74.3786,35.4827,192.6314
78.86182288,17.1823,42.60276921,45.0804,31.7975,78.6382,142.984
80.10519184,28.9676,66.38044508,71.243,22.8999,19.6374,153.5769
132.906238,30.1808,96.86201446,53.0699,46.2758,31.0943,156.3247
160.5117889,28.0585,61.69497369,92.8063,14.569,30.8527,190.5551
202.1943248,38.5052,57.47069187,47.4767,67.5176,31.1289,178.9699
66.44904619,31.5728,47.96506113,92.0775,13.8048,13.5387,135.2318
123.2509269,20.3774,38.37952471,91.5525,71.9365,73.5436,196.8103
104.0540063,31.1074,42.76418476,94.3646,59.5614,59.1575,177.7431
74.46988388,16.3093,52.39078255,88.5657,73.7176,65.6145,159.627
150.0715624,15.7845,66.63936329,46.094,57.4034,78.2445,182.871
168.8072921,16.1353,56.01188695,46.0494,45.4728,72.5445,194.6032
82.63419341,25.1812,69.02598813,75.3243,48.8106,35.689,174.3097
126.5698367,22.4215,70.56025448,72.2388,42.3452,13.9478,160.5913
75.34916002,28.7733,44.15661777,35.3217,15.4043,44.8014,138.0464
116.1944795,26.9788,69.69087951,76.8675,20.5959,32.1299,168.0919
172.2505158,30.3174,62.13581903,47.1989,55.081,14.5137,176.8142
129.0047163,20.9173,75.75112578,63.9665,43.1945,34.3249,189.1395
125.6265545,31.2022,66.11138288,65.6271,37.8908,32.961,171.786
154.3040958,21.9462,54.90064354,21.0509,34.7398,37.6404,167.7474
76.55521114,20.6894,52.3311415,97.3915,20.2042,30.0508,162.9608
172.2795293,27.9434,40.20464994,40.0116,22.2587,12.7158,175.6345
62.89933919,21.5839,63.28755937,57.8101,26.1689,66.5894,150.1217
109.3081046,23.8466,69.04137849,79.171,13.2275,54.5733,172.8945
130.3132605,30.2633,77.42190976,58.9155,73.6076,27.777,182.1058
58.71544902,27.8974,52.17579494,65.5389,53.483,28.591,155.2452
150.1711019,22.3084,58.34243529,95.2812,42.5274,75.4395,193.0613
102.8953547,26.2323,42.50261168,94.9804,28.6215,68.7689,178.518
159.53173,19.9451,100,22.1503,75.8057,36.2413,153.1471
70.17520149,38.0271,59.20141512,22.7763,32.9229,60.8258,108.2836
108.9505218,24.0238,73.93465616,82.2295,17.8754,39.2462,169.2761
68.67552463,21.2394,77.45345958,67.5656,62.3886,60.9551,166.8318
132.4777268,28.1227,50.54807822,96.6265,62.1348,78.7507,199.1639
122.5030961,23.8691,72.98492893,53.2597,39.0335,28.8275,176.5009
105.3255519,26.6364,48.70354065,57.436,54.9129,17.5123,166.5786
165.2663662,28.1961,61.12630659,55.0831,49.9817,56.6543,194.0976
98.09422927,19.5213,62.64077908,88.6439,51.8798,62.0196,174.7934
94.66895955,24.3131,77.15975525,26.8252,46.7174,60.5977,164.556
84.88741833,12.7814,82.15363368,68.4401,58.2164,72.1582,151.3208
93.42801061,33.4442,52.59361214,81.9184,39.5766,30.7097,149.8498
72.56043192,29.5256,55.08929942,34.9374,12.9136,57.7688,135.1411
166.7081289,30.247,70.82696968,94.5197,24.2197,47.1919,198.5552
131.934432,39.451,77.86901394,98.6937,70.3104,72.8131,167.1456
82.62580913,27.0043,83.40216059,99.7831,72.1743,64.7487,191.0431
125.4912794,24.4114,55.55519178,29.6034,28.6504,36.1828,162.3914
91.40601521,23.4361,87.86441158,35.2178,62.5481,43.8553,170.2518
163.4421534,30.9973,59.785242,64.0827,14.355,78.101,180.8601
96.24842431,20.7163,78.0314686,65.8337,24.1967,33.987,171.6432
168.6502537,21.4352,81.70664725,91.8859,17.9524,31.8811,178.6528
165.2447055,29.7394,31.96393651,91.4155,13.0069,61.163,184.6797
135.1995629,25.8851,83.97848501,21.5839,10.9746,50.3374,155.0793
197.9215149,23.559,68.14319292,46.1604,47.2574,26.4867,196.4595
87.29938848,22.8697,50.15320259,89.597,11.2333,25.8475,157.9499
101.683005,25.4167,54.53702234,50.2132,36.0635,21.1295,158.3274
150.1173514,20.4806,49.92072294,30.6301,13.5868,78.4732,185.9675
140.1808474,32.3894,71.52882196,73.1833,59.0392,11.1376,177.9174
116.7658671,39.8503,67.86278138,29.5566,53.8438,70.1818,145.0064
199.4774934,28.8141,62.38838308,27.9144,55.6895,34.4832,190.5514
109.9650867,23.5802,64.91579193,44.5273,60.4977,32.7929,158.6437
90.85689736,29.2278,67.90104471,46.4545,27.0906,14.7483,141.2951
131.5421266,22.1789,100,74.9703,31.7582,76.0473,191.7077
131.5572115,26.679,74.2348569,77.283,57.2655,19.345,183.1533
157.5928361,23.3325,37.83319108,50.6682,51.6322,79.0512,196.8709
196.8829017,20.9408,59.11741583,63.9648,10.5321,10.2218,198.4952
99.10019699,34.9719,51.67930428,62.0385,15.5944,60.4319,136.1396
192.2341232,26.8614,74.48178303,60.5077,70.3181,22.7617,207.4973
104.6979222,24.3694,64.42273462,26.0336,67.3059,76.2956,181.0167
196.8495118,34.2898,76.85091029,98.3932,66.7702,75.0261,203.434
